Price,Close,High,Low,Open,Volume
Ticker,RSP,RSP,RSP,RSP,RSP
Date,,,,,
2023-07-28,150.04344177246094,150.7237024264615,149.4506529468227,150.6751102614262,6004400
2023-07-31,150.50990295410156,150.81115360614834,149.99485864674813,150.383566295535,3809500
2023-08-01,149.8976593017578,150.28636691159895,149.4409197046598,149.82962731450095,3038100
2023-08-02,148.46914672851562,149.19798467154536,148.14845625419304,148.75097237030482,6038100
2023-08-03,147.7305908203125,148.23590776578592,147.16695438582718,147.90550480261206,4871400
2023-08-04,147.0697784423828,148.80928000496957,146.88513712060862,148.05128971534114,4016200
2023-08-07,148.3136749267578,148.4011467595235,147.5848368992788,147.63342906676024,3359000
2023-08-08,147.57510375976562,147.72086541357865,146.15629274025468,146.9920274880224,3521700
2023-08-09,147.1475372314453,148.1387611019589,146.9337435568591,147.69173392012016,5116400
2023-08-10,146.9726104736328,148.7898417217394,146.65191998957053,147.86664993151265,3943500
2023-08-11,147.00177001953125,147.400190190572,146.37982885186733,146.5158780189111,4139400
2023-08-14,146.9726104736328,146.9920354763665,146.20489284650742,146.72966448524437,2929100
2023-08-15,145.03872680664062,146.1465597046973,144.8832378455904,146.09796755083866,3439800
2023-08-16,143.97950744628906,145.4468958099979,143.94062778613036,144.84439453174915,5386200
2023-08-17,142.87168884277344,144.6306155226989,142.78421701268675,144.5431585208594,5092200
2023-08-18,143.12432861328125,143.35756208257317,141.80270194378414,142.00678308294525,4654100
2023-08-21,143.09518432617188,143.51304430036421,142.11368789069405,143.25067331443947,3909100
2023-08-22,142.53155517578125,143.57137115637943,142.38579350945759,143.36728999527946,3955500
2023-08-23,143.7171173095703,143.84345395891165,142.521827289998,142.8327904206714,3683200
2023-08-24,142.33721923828125,144.61119048827968,142.3177794042453,143.6199665479283,3281000
2023-08-25,143.05630493164062,143.63936633592564,141.84157513740777,142.92025578781633,5393300
2023-08-28,144.12525939941406,144.4945420048349,143.60050264856125,143.70739946443337,4273700
2023-08-29,145.74815368652344,145.78703334861277,143.96978726621953,144.22246058506101,5362000
2023-08-30,146.20486450195312,146.41865811654674,145.68010779319644,145.8258694266723,6138000
2023-08-31,145.68983459472656,146.51585680749466,145.6412424360499,146.45755214838064,5314200
2023-09-01,146.29234313964844,146.9045717473705,145.86477067540542,146.6033211080932,4846200
2023-09-05,144.48483276367188,146.0688453712774,144.43625542803088,146.0688453712774,3754600
2023-09-06,143.98922729492188,144.59172860391604,143.2798291574049,144.22246078303885,5019700
2023-09-07,143.41587829589844,143.911482776292,142.91054648584753,143.5907922907739,4834200
2023-09-08,143.48388671875,143.85316934531255,143.23122824324406,143.6102233706257,2480800
2023-09-11,143.7171173095703,144.387650558774,143.45473151026337,144.1447045889608,2917500
2023-09-12,143.53250122070312,144.18359475481952,143.34785987868173,143.38673954450087,3062400
2023-09-13,142.95913696289062,143.853176414282,142.55098948474975,143.6685350919274,3821800
2023-09-14,144.63059997558594,144.72776946887993,143.7851527255248,143.9309143795886,3080600
2023-09-15,143.41587829589844,144.513998913438,143.27982913491317,144.16415609544066,3637700
2023-09-18,143.07229614257812,143.52126413792672,142.70142507785638,143.3748547319403,2843700
2023-09-19,142.83807373046875,143.2284690519241,142.16462914222544,143.0625502956742,3814000
2023-09-20,142.1841583251953,143.87265481305448,142.1353700726752,143.38465314682145,4128100
2023-09-21,139.8222198486328,141.6863896252302,139.7441378017325,141.5399950951844,4778100
2023-09-22,139.2659149169922,140.24191822860598,139.13902972084122,140.0662298883486,3362700
2023-09-25,139.61727905273438,139.64655796116486,138.64127572470775,138.67055463313824,6184600
2023-09-26,137.655517578125,139.1780954427572,137.52864725887852,138.8364882843025,4013000
2023-09-27,137.70428466796875,138.40700814681514,136.777084628349,138.2508440642656,5306400
2023-09-28,138.66079711914062,139.17807768098197,137.7043031545865,137.7043031545865,6516300
2023-09-29,138.28990173339844,139.77343083108403,137.88973682997212,139.55870892644685,5838500
2023-10-02,136.72828674316406,138.08493061559503,136.06461170577438,137.86045404619875,7668900
2023-10-03,135.08863830566406,136.5623981234549,134.60063659071778,135.95728076256324,6579100
2023-10-04,135.85964965820312,135.9865348465651,134.21020178000862,135.43997540843318,7483500
2023-10-05,135.46925354003906,136.04509188101946,134.64941438752854,135.76205749240071,4976800
2023-10-06,136.6404571533203,137.3627049310482,134.02477555056103,134.80556624876334,8192700
2023-10-09,137.616455078125,137.82142230865696,135.98653147530788,136.0743681915527,3955400
2023-10-10,138.6705322265625,139.4903713154032,137.88972671177905,137.97756342287775,5192900
2023-10-11,138.96336364746094,139.26592230729625,137.9971149563419,138.80719953508483,4211300
2023-10-12,137.22605895996094,139.187820074688,136.42572916951985,139.14878649856695,6378300
2023-10-13,136.92347717285156,138.05564441606546,136.33788421067726,137.63597020447187,5019900
2023-10-16,138.63148498535156,138.88525534315968,137.2846107253862,137.88972793069487,3995000
2023-10-17,139.31471252441406,140.0564696504151,137.82142870840175,137.82142870840175,4954900
2023-10-18,137.1089324951172,138.69982255947698,136.92348949465466,138.62174051230184,3986800
2023-10-19,135.4106903076172,137.6750100038097,135.18619884730396,137.07964745180342,6056300
2023-10-20,133.7222137451172,135.36190711879217,133.68318016383816,135.13743051802194,5246800
2023-10-23,132.8730926513672,134.32734297332868,132.62909181904922,133.0682903386958,7157000
2023-10-24,133.7222137451172,134.3468552939864,133.06829328713138,133.5172613813011,6337700
2023-10-25,132.24844360351562,133.3220531617762,132.06300059866805,133.0878070147117,6627700
2023-10-26,131.97515869140625,133.14635959544248,131.77996102283814,132.14107745432054,13893800
2023-10-27,130.4525909423828,132.3069910604442,130.14026277074512,132.3069910604442,7744900
2023-10-30,131.47740173339844,131.79946969395127,130.3354648482014,131.2821891731965,10830300
2023-10-31,132.5705108642578,132.70715071080264,131.27242487576888,131.78970535859042,6021900
2023-11-01,133.0194854736328,133.2634863027956,131.92636652462468,132.60956586775478,6508700
2023-11-02,135.96701049804688,136.0743714513494,134.08333137229906,134.13211962074115,7961700
2023-11-03,138.1923065185547,138.83647228405079,137.39199154024067,137.44079468477136,7471900
2023-11-06,137.47006225585938,138.43629593178983,137.01133954183334,138.3094256376275,5054800
2023-11-07,137.17724609375,137.53836249461713,136.70876875037828,137.21627966710338,3636800
2023-11-08,136.95277404785156,137.5578912568235,136.37692085038856,137.3431693647444,3994900
2023-11-09,135.7913360595703,137.5578995478202,135.70348444924164,137.49934173601952,6288500
2023-11-10,137.38223266601562,137.5091178731431,135.69375096079332,136.3574410142718,6783800
2023-11-13,137.20655822753906,137.57744428104064,136.69903229526795,136.9430331425443,4142700
2023-11-14,141.12033081054688,141.55952937066905,139.34401233173728,139.35376700458255,15157800
2023-11-15,141.78399658203125,142.72095136404045,141.41311058064593,141.41311058064593,8133800
2023-11-16,141.31549072265625,142.03773842106784,140.88606184285547,141.66685245531238,5466700
2023-11-17,141.9987030029297,142.1646217505528,141.48142252721462,141.9596545372383,5027100
2023-11-20,142.56478881835938,142.9063809889961,141.35453953786092,141.84254111816452,6441800
2023-11-21,142.30128479003906,142.57456452391838,141.99872614843187,142.32080902606717,4612600
2023-11-22,142.9649200439453,143.33580596196956,142.50619742721776,142.7501981853654,4388100
2023-11-24,143.3846435546875,143.50175918110736,142.83808410789084,142.91615126375208,1156200
2023-11-27,143.0918426513672,143.30656456614042,142.61359567889437,143.0332848369069,3848000
2023-11-28,142.95518493652344,143.61885994104068,142.58429896774825,142.91613647000688,3960800
2023-11-29,143.52127075195312,144.52655283702467,143.32607309426842,143.5895832304608,5732900
2023-11-30,144.7412872314453,144.80959971585398,143.34559481781366,144.00928478242514,7763200
2023-12-01,146.9177703857422,146.95681885623955,144.45823798638747,144.60464741181062,12058500
2023-12-04,146.98609924316406,147.3862492677103,145.94176858994732,145.94176858994732,9572900
2023-12-05,145.67823791503906,146.4200099070607,145.36592462310432,146.38096143767663,6384200
2023-12-06,145.72705078125,147.00561272529924,145.60016558622485,146.37121653543053,5237800
2023-12-07,146.49810791015625,146.66402669154195,145.8246632198896,146.19553436366914,6054300
2023-12-08,146.95681762695312,147.3276887378079,146.29312766770147,146.37120971541506,5181700
2023-12-11,148.26466369628906,148.28417303944116,147.06416892415862,147.1422509746521,7130700
2023-12-12,148.52816772460938,148.72338028909016,147.60096761383662,148.33297005275634,4633800
2023-12-13,151.68069458007812,151.71972816399304,148.28419196689887,148.50868347545807,11782700
2023-12-14,153.7498016357422,154.45252521676431,152.90068351393577,152.90068351393577,21351900
2023-12-15,152.6566619873047,153.53505889817654,152.13938148982712,153.51553466450946,8882500
2023-12-18,152.72427368164062,153.3513567957914,152.48912685810956,153.24357618472607,8628600
2023-12-19,154.00782775878906,154.0764222137613,153.0476100450594,153.24357070794542,10130900
2023-12-20,151.46031188964844,154.20380607057558,151.39171743347603,153.63550967267463,7411100
2023-12-21,153.32196044921875,153.3611615529357,151.94042803542607,152.68508454680287,6988900
2023-12-22,153.84127807617188,154.4095745292495,153.18480155731717,153.7530980103948,5749200
2023-12-26,154.72311401367188,155.12484311181257,153.8804696630836,154.1156164906071,4053100
2023-12-27,154.8700714111328,155.124833726658,154.40955563397276,154.88967196252094,4380300
2023-12-28,155.21302795410156,155.39919583218736,154.86029275110783,154.870085552276,4047000
2023-12-29,154.61532592773438,155.33058907828251,154.15481014497098,154.8504727438925,5339200
2024-01-02,154.66432189941406,155.15423104074785,153.60611636003222,153.8510709306991,9816500
2024-01-03,152.38133239746094,153.81185861339358,152.16577119492214,153.81185861339358,9207500
2024-01-04,152.12657165527344,153.13578322713556,152.06778495413033,152.3225472602032,5621600
2024-01-05,152.5675048828125,153.43954251925936,151.70526004647317,151.8816201534481,8379600
2024-01-08,154.20379638671875,154.20379638671875,152.1657726931829,152.5185078507341,7954000
2024-01-09,153.41993713378906,153.9098462388462,152.92023522893297,153.2239764819341,6419100
2024-01-10,153.68450927734375,153.97844281229794,152.9202521847807,153.4199541450439,4620700
2024-01-11,153.2435760498047,153.6649056929948,152.0286109270552,153.63551234007932,7070600
2024-01-12,152.90065002441406,154.2038101687588,152.5675153877415,153.9686483924271,5568500
2024-01-16,151.9306182861328,152.33234736432604,151.4015229996356,152.22456675678248,6942300
2024-01-17,150.73524475097656,151.4799162327868,150.01018877238138,150.76463810411738,5775000
2024-01-18,151.5093231201172,151.64649709730836,150.06898888418888,150.92142610310236,7267100
2024-01-19,152.67529296875,152.99861984738104,150.96061096299587,151.86204199477717,8488600
2024-01-22,153.47874450683594,154.03724813823072,153.09661595145477,153.13580210676812,9964200
2024-01-23,153.55712890625,154.2136053891132,153.01822583797687,153.8314768408543,4785800
2024-01-24,152.7634735107422,154.5271494267045,152.66548570119514,154.5173416752454,5688000
2024-01-25,154.30177307128906,154.3213736224287,153.20438142090947,153.99803180740471,5832000
2024-01-26,154.3213653564453,154.79167390272525,154.0274169084557,154.478139855485,5997700
2024-01-29,155.2620086669922,155.32079537068836,153.90985467861947,154.16460204491628,4501700
2024-01-30,155.29139709472656,155.63432450569377,154.6643140237845,154.8210735783902,7258200
2024-01-31,153.3023681640625,155.38937084536005,153.22398091088684,155.2815902410985,8928200
2024-02-01,155.08563232421875,155.1836201301299,152.64587948509606,153.62569774084716,8008200
2024-02-02,154.94847106933594,155.70293537435154,153.5767313791633,154.42916854728193,8128300
2024-02-05,153.6158905029297,154.25276632897481,152.9790146768846,154.18418683195455,8633400
2024-02-06,154.5859375,154.68391035957333,153.596311447676,153.78247931695836,6059000
2024-02-07,155.1934051513672,155.56574085415824,154.43894094602086,155.31097855189515,6706000
2024-02-08,155.53636169433594,155.63433455343466,154.78189742015633,155.23260546386,4900200
2024-02-09,155.7224884033203,155.869470093492,154.95823145710975,155.4873416203867,5055000
2024-02-12,156.7807159423828,157.29022562882955,155.78131207195764,155.79110487235153,6971900
2024-02-13,154.17440795898438,155.01705225388253,153.00842184676995,154.6643170850684,9741100
2024-02-14,155.58534240722656,155.69312301904202,154.40956342886577,154.95825928871142,11291300
2024-02-15,157.5155792236328,157.66256093418977,156.15363243051036,156.20262633402933,5846600
2024-02-16,156.80030822753906,157.8389131464653,156.65334147517763,156.9570827306176,5060600
2024-02-20,156.43780517578125,156.73175367813974,156.0262832528161,156.08506996311942,6827700
2024-02-21,156.75132751464844,156.8003214198375,155.7127225083398,156.03606434157865,4602900
2024-02-22,158.30923461914062,158.71094872070725,157.24122141264198,157.574370965108,9128000
2024-02-23,158.73056030273438,159.13228938306028,158.36803232581804,158.67177359846042,6375200
2024-02-26,158.09368896484375,159.13229397254545,157.98590835361955,158.71096432836336,5164000
2024-02-27,158.7893524169922,158.82855352173732,158.2602571096598,158.60318454655496,4362900
2024-02-28,158.84814453125,159.21068748370138,158.2308691434872,158.4072292683219,4296800
2024-02-29,159.5045928955078,159.92592248193344,158.83832371806656,159.60258069258504,6298500
2024-03-01,160.62161254882812,160.69020700871127,158.95592436878414,159.7103886732923,6389000
2024-03-04,160.91555786132812,161.37607366594656,160.53342931609592,160.53342931609592,5165000
2024-03-05,160.18067932128906,161.34666540178867,159.5829896056901,160.65100283414176,6260600
2024-03-06,161.0919189453125,161.6406147625327,160.59220207897005,161.05271784360264,6041100
2024-03-07,162.3558807373047,162.62043585055508,161.97375221853858,162.08153282387465,6407600
2024-03-08,162.1697235107422,163.35531024717264,161.94436948511492,162.80661438433708,9114500
2024-03-11,162.37547302246094,162.4734608226291,161.30747477448827,161.8267772235333,5503800
2024-03-12,162.7967987060547,163.10055492682957,161.90517544778072,162.66943249820997,6357900
2024-03-13,162.87518310546875,163.45328723416682,162.3950817327025,162.91438420784147,4644000
2024-03-14,161.41526794433594,162.99277596451884,160.39624856625335,162.92418150889156,7757600
2024-03-15,161.10171508789062,161.65041091649528,160.35705859919003,160.36685139940082,7966400
2024-03-18,161.5444793701172,162.08562045865514,161.05253565561554,161.68222300966042,4712600
2024-03-19,162.5086669921875,162.54803089226394,161.3968695154285,161.52477967128334,5789400
2024-03-20,163.8959503173828,164.04352740908584,162.1446321021716,162.42011934863658,4925700
2024-03-21,165.01759338378906,165.47017317356747,164.46661885035618,164.64371137341814,6010900
2024-03-22,163.95498657226562,165.29307396199897,163.92547115294963,165.09629949558249,3177600
2024-03-25,163.60076904296875,164.35836642128112,163.58108709455175,163.94513558209107,2903700
2024-03-26,163.443359375,164.29935156570772,163.38432853693658,164.1124105698873,3669800
2024-03-27,166.06051635742188,166.07034982689643,164.35839533663116,164.44694160069375,5999200
2024-03-28,166.6409912109375,167.06407056685165,166.23760881804662,166.43438328020082,3728100
2024-04-01,165.6571044921875,166.93616102025425,165.52920934843127,166.86729671406692,4757200
2024-04-02,164.23046875,164.8109586625058,163.74835856119591,164.8109586625058,4598400
2024-04-03,164.40757751464844,164.70273170091104,163.8959519035781,164.02386205957797,4442700
2024-04-04,162.73495483398438,165.85389081356087,162.35123938415526,165.67678329129342,7150800
2024-04-05,163.70901489257812,164.1419277268661,162.5381865488255,162.92190201322995,5696700
2024-04-08,164.21078491210938,164.72241051343457,163.8270694643477,163.94514614953277,22497300
2024-04-09,164.86016845703125,165.0667914143582,163.37450390467225,164.76178872591424,5483600
2024-04-10,162.0561065673828,163.11869178936306,161.465768099233,162.53820180387197,7550600
2024-04-11,161.93801879882812,162.59722153588334,160.90493405663446,162.3512496931196,6831200
2024-04-12,159.37005615234375,161.28863333060835,158.9273098824255,160.9147663759519,6562200
2024-04-15,157.9926300048828,161.16074842359512,157.45148896822153,161.01315631563514,9546700
2024-04-16,157.11697387695312,157.95326911964094,156.63486366910044,157.82537397248257,7389600
2024-04-17,156.79229736328125,158.01232314937334,156.31018713047777,157.8844129826656,8056700
2024-04-18,156.64471435546875,157.89424050264583,156.27083235175257,157.3727813990047,6683000
2024-04-19,157.2350311279297,157.75649020954913,156.74308746504877,156.9497104091476,8796500
2024-04-22,158.43536376953125,159.2421585263538,157.0480791342699,157.92373819234933,4775500
2024-04-23,159.84234619140625,160.19654623948503,158.61248699848403,158.7403821457558,3998000
2024-04-24,160.06863403320312,160.226059610988,159.17329294909734,159.58652383108554,4164000
2024-04-25,159.73411560058594,159.9800874355034,157.9729488553363,159.35040013863184,7408300
2024-04-26,159.81283569335938,160.36382529137785,159.20283026171754,159.3897712844288,5649500
2024-04-29,160.92462158203125,161.05253174883669,160.1965545105058,160.26541882214156,3882800
2024-04-30,158.60263061523438,160.32443339954693,158.57311519710905,160.2260536767721,4935800
2024-05-01,158.06150817871094,160.18670861117744,157.5990798898058,158.15990292598335,9285200
2024-05-02,159.03553771972656,159.4290866225489,157.5105094486654,159.04537118777222,5677900
2024-05-03,160.16700744628906,160.895089455148,159.5176532361487,160.34411496754828,9751400
2024-05-06,161.39686584472656,161.40671432598623,160.63928343416924,161.01315039881806,4928700
2024-05-07,161.84947204589844,162.33158226090265,161.7117284148872,161.84947204589844,4511200
2024-05-08,161.8101348876953,161.93803004602293,161.15091709192512,161.29850921559208,3346100
2024-05-09,163.16787719726562,163.20724109915184,161.69204614805824,161.77075893890088,3413000
2024-05-10,163.43353271484375,163.8664455625829,163.1777274016024,163.7188534483464,3425000
2024-05-13,163.3941650390625,164.4567500721578,163.26625489068346,163.97465492136578,2514400
2024-05-14,164.04354858398438,164.40759714539186,163.37451233133214,163.91565342564257,5446900
2024-05-15,165.3520965576172,165.48984017853496,164.71257582041216,165.00774501178705,5739400
2024-05-16,165.0864715576172,165.67681004325925,165.06680461757875,165.4603535993859,4779400
2024-05-17,165.33242797851562,165.42098925214015,164.85033277278066,165.1455019880259,3461400
2024-05-20,165.1947021484375,165.75552521913278,164.94873027804798,165.48003792533103,3756300
2024-05-21,165.1258087158203,165.19467302066255,164.6338650617827,165.0667778794044,3751200
2024-05-22,164.4961395263672,165.2143731366155,164.06322666114445,164.6633985855795,2841500
2024-05-23,162.19383239746094,164.801127817461,162.05608877174262,164.791294348813,5841400
2024-05-24,163.2662811279297,163.551601874479,162.73497351307154,162.88256563405687,3252000
2024-05-28,162.13479614257812,163.34498843972304,161.66253439972627,163.28595759848284,4160000
2024-05-29,160.23590087890625,160.8360727871099,160.15718808618263,160.8360727871099,6843200
2024-05-30,160.97381591796875,161.14107497213482,160.05879284173085,160.30476468837446,5336100
2024-05-31,163.1088409423828,163.1580383116424,160.68848650927572,161.2984918518926,4335200
2024-06-03,162.24302673339844,163.4433705659735,160.96398511996986,163.42370362722534,6125400
2024-06-04,161.75108337402344,162.19384471661007,161.09188061423652,161.4854445839879,5446500
2024-06-05,162.73495483398438,162.78415220199918,161.1902595662366,162.11511603837053,5788700
2024-06-06,162.4201202392578,163.07932294069437,162.04623825432134,162.50866649476518,6251200
2024-06-07,161.90850830078125,162.8333648597575,161.40673113094385,161.70190035381952,2865700
2024-06-10,162.34141540527344,162.44964361606083,161.12138966666393,161.34769457017467,5769700
2024-06-11,161.67237854003906,161.90850189865864,160.68849117797825,161.60349921848854,4772800
2024-06-12,162.5382080078125,163.70903650614287,162.1348105396105,163.49258006042137,8818900
2024-06-13,162.07574462890625,162.34139839353375,161.1017058468191,162.24300366206336,7385200
2024-06-14,161.04269409179688,161.47560698122612,160.06865510351244,161.160770797143,4557100
2024-06-17,162.2135009765625,162.36109308535188,160.3834699232516,160.6884876095779,4265800
2024-06-18,162.6168975830078,163.000613043271,162.01672570793676,162.01672570793676,6283800
2024-06-20,162.71530151367188,163.02030420278672,162.3414195009865,162.57755787946098,5806800
2024-06-21,162.92190551757812,163.03013372847803,161.96753357044156,162.83335925764086,4112600
2024-06-24,163.7052764892578,164.54494872657733,162.8557312523432,163.2804963341596,7588700
2024-06-25,162.57913208007812,163.7941742214118,162.0555767235164,163.7941742214118,4369600
2024-06-26,161.9666748046875,162.13460623320353,161.4233583752054,162.01605487468288,3995900
2024-06-27,162.16424560546875,162.20375267741278,161.52213886844328,161.96668009918474,3430700
2024-06-28,162.28277587890625,163.2014773053303,161.5517669521431,162.52973652092714,4761000
2024-07-01,160.9689483642578,162.95452163356762,160.76150985967078,162.7964632002658,6813100
2024-07-02,161.6900634765625,161.69995154909253,160.87016741376056,160.9195474832855,3692900
2024-07-03,161.75921630859375,162.44083007453509,161.61104595655476,162.02593801554494,2745100
2024-07-05,161.6900634765625,161.8481219042299,160.75161605636936,161.67031747806504,3950800
2024-07-08,162.0061798095703,162.59889137477148,161.5023855304462,161.9271505959914,4654500
2024-07-09,161.7295684814453,162.57911359852872,161.37394459352018,161.89749989056557,4267800
2024-07-10,163.0631866455078,163.20148400778794,161.75922716691065,162.06545596386792,5327600
2024-07-11,165.0289764404297,165.34509329629603,163.79417323460427,163.86332944930552,10924400
2024-07-12,166.48110961914062,167.30102077336107,165.6908325366032,165.77974982493387,11488500
2024-07-15,166.66880798339844,167.5479873119039,166.27367696487457,166.69844205612364,5139500
2024-07-16,169.62246704101562,169.62246704101562,166.99480199027116,167.14297235756473,9921100
2024-07-17,168.9309539794922,170.09661606061906,168.58521812087028,168.7333884783823,12609800
2024-07-18,167.4788360595703,170.284320638096,167.10346610282653,168.77292259116592,8887600
2024-07-19,166.35267639160156,167.814694192006,165.96741840697842,167.59736762906158,5683900
2024-07-22,167.66651916503906,167.73567538175553,165.73035612292307,167.03430050816502,8973100
2024-07-23,167.07382202148438,167.77518181914232,166.96515873368477,167.36028974025697,5344300
2024-07-24,165.1178741455078,167.17258843269593,164.9499427228943,166.75769637566,8067000
2024-07-25,165.3154754638672,167.61713560112622,164.82155413302,165.16729002064335,10680400
2024-07-26,167.6763916015625,168.20981992003553,166.30329112764971,166.56999775024605,7472300
2024-07-29,167.90359497070312,168.318487021892,167.1133179370326,168.07152639095,5737800
2024-07-30,168.713623046875,169.2273053951128,167.87396592053364,168.56545269319156,7333100
2024-07-31,169.5137939453125,170.97579675343977,169.00998457908145,169.9187979502569,9957500
2024-08-01,167.62701416015625,170.61030304966135,166.72807377145023,169.81013787754864,10567900
2024-08-02,164.7425079345703,166.36256912987042,163.0928126683358,166.1847496309827,11666300
2024-08-05,160.85040283203125,162.5890002785906,159.83292622020699,161.43322631389546,13747600
2024-08-06,162.50010681152344,164.5251871451076,161.0282159191896,161.35420578420104,8774600
2024-08-07,161.3542022705078,164.9499486336147,161.25542705716796,164.0608963471486,5938500
2024-08-08,164.27821350097656,164.42638384913243,161.88763641995126,162.15434304663185,6628600
2024-08-09,164.6239471435547,165.09812239789457,163.1520714605557,164.4165086589013,3650000
2024-08-12,163.8336944580078,164.8511710880305,163.50770460470716,164.67335158928412,5633600
2024-08-13,165.70071411132812,165.9180406773354,164.09052593771446,164.62395428037166,4208300
2024-08-14,166.0464630126953,166.510750251732,165.56242977394635,165.97732186713785,4156200
2024-08-15,168.29873657226562,168.56545829103445,167.2713869149542,167.70604006456807,6926700
2024-08-16,168.70375061035156,168.84204796534436,167.93323462206575,167.93323462206575,3454700
2024-08-19,169.9879608154297,170.02746788820798,168.83218675231652,168.85193275206453,5580000
2024-08-20,169.3162078857422,170.0966119451746,169.08900831862695,169.8200172356566,5054900
2024-08-21,170.5016326904297,170.65967604508222,169.57305826791992,169.99782333555066,4594900
2024-08-22,170.01759338378906,171.1042262916037,169.71136458430007,170.89677270982742,3817200
2024-08-23,172.18096923828125,172.39829581746108,170.560907967393,170.8967708358411,6000300
2024-08-26,172.1513214111328,173.25770021798934,171.95375592037712,172.84280816541815,7487600
2024-08-27,172.23036193847656,172.2896300822694,171.58825520973002,171.79570878628672,3560300
2024-08-28,171.7561798095703,172.49706172407403,170.94615675448574,171.9833944494472,3964500
2024-08-29,172.39828491210938,173.44539559649425,171.39068129722088,172.3785238407207,5095000
2024-08-30,173.73187255859375,173.82078984793995,171.8055825107893,172.95148353989208,4635800
2024-09-03,171.4993438720703,173.26757538539295,170.80785710913074,172.87244439893632,6616300
2024-09-04,171.2523956298828,172.2797453129827,170.758474324429,171.33142484754927,10109400
2024-09-05,170.2052764892578,171.62777219061385,169.5236627095846,171.49934783407213,6015500
2024-09-06,168.3777618408203,171.2227532455773,168.1505622718597,170.4226031813097,9197200
2024-09-09,170.00770568847656,170.8671238673711,169.11863836622075,169.42486713923924,6402300
2024-09-10,170.1064910888672,170.51151016860604,168.84205377874534,170.36333980932682,4356800
2024-09-11,170.18551635742188,170.3929699288826,166.73794036976903,169.51379064656123,7108100
2024-09-12,171.24252319335938,171.35118648384787,169.36561318249258,170.21515843359853,5460300
2024-09-13,172.88232421875,173.20831407841456,171.77594535439627,171.89448164035372,5248100
2024-09-16,174.1368865966797,174.44311538088607,173.24783431522366,173.4947949571038,4845200
2024-09-17,174.3937225341797,175.44084833109594,173.89980124391565,174.53201989252236,5489300
2024-09-18,174.0677490234375,176.23111162910018,173.81090030371666,174.73947474794682,9390000
2024-09-19,175.9248809814453,176.65588991506056,175.22352119256936,176.379295199267,7678100
2024-09-20,175.2827911376953,175.42108849701404,174.46287998127664,175.42108849701404,5392000
2024-09-23,176.1802978515625,176.24972600611585,175.4464295465886,175.78361309928218,5866400
2024-09-24,176.43814086914062,176.75548561623265,176.0711916167333,176.567055079263,6316200
2024-09-25,175.3472442626953,176.78524535185502,175.07947374197298,176.62658053638322,4614900
2024-09-26,176.81500244140625,177.33070472514106,176.2794765128552,176.63649884274034,6061500
2024-09-27,177.44969177246094,178.45134565349633,177.1720094435239,177.5389586966244,5693800
2024-09-30,177.67779541015625,177.8662259427615,176.130703864105,177.29102252364342,5068500
2024-10-01,176.7356719970703,177.6877214248956,175.80344621343315,177.4695402784038,8274200
2024-10-02,176.5472412109375,176.9736765486982,175.7538566004529,176.25963191251734,4117100
2024-10-03,175.71417236328125,176.21996278865944,175.10923345576214,175.98194287480192,5361900
2024-10-04,177.09268188476562,177.20175731780225,175.84309629119846,177.19184549640394,5400400
2024-10-07,175.71417236328125,176.54723449550644,174.9604653348941,176.54723449550644,4207300
2024-10-08,176.13070678710938,176.32904914430856,175.2778210318562,175.90259870040606,3845700
2024-10-09,177.3406219482422,177.5687149115383,175.86294333264453,176.17037626851157,3925200
2024-10-10,176.67616271972656,177.1918650077078,176.27947796438926,176.99352263003914,3171900
2024-10-11,178.4116668701172,178.64968677865608,176.91416466850882,177.00341645950394,4033900
2024-10-14,179.72076416015625,179.839766555097,178.10424434363182,178.52076785847714,3222600
2024-10-15,178.90753173828125,180.71248201066547,178.7984411709113,179.76041750156847,5152200
2024-10-16,180.11744689941406,180.36537864115758,179.21498686020763,179.3538280302819,4840200
2024-10-17,179.82984924316406,180.64305747135455,179.63150688013363,180.61330687352762,3595400
2024-10-18,180.36537170410156,180.50421286883582,179.4133223266528,180.35545988253196,3275700
2024-10-21,178.82821655273438,180.3455576236981,178.44142850273104,180.0876989236959,3998700
2024-10-22,178.02490234375,178.31251163832107,177.25135652033188,178.11416927149253,3730700
2024-10-23,177.43978881835938,178.00508045858612,176.45797366391156,177.50921697033925,4665700
2024-10-24,177.47946166992188,178.18357933034966,177.0530112123995,177.98523696681588,4361800
2024-10-25,176.63648986816406,178.6596062130201,176.4976486987382,178.45135202515755,4555200
2024-10-28,177.6381378173828,178.1141776793057,177.2811154872173,177.37038241917367,3040100
2024-10-29,177.10260009765625,177.7273929169881,176.57698602609372,177.07284949983588,5505400
2024-10-30,176.71583557128906,177.86624251672262,176.46790382266389,176.46790382266389,5630200
2024-10-31,174.83154296875,176.52740276600508,174.79188054779996,176.25963224379578,6143700
2024-11-01,174.9406280517578,176.48773480620525,174.79187506217264,175.4761690793691,4247000
2024-11-04,175.14889526367188,176.1207834265641,174.61336937505232,175.1290564877816,3954200
2024-11-05,177.1918487548828,177.25134994947035,174.75220898148146,175.2183067166012,4550700
2024-11-06,181.38685607910156,181.86289591835254,179.80010201258938,181.823218365472,12965500
2024-11-07,181.56536865234375,182.03148152131106,181.10916760498455,181.87280158026857,8402000
2024-11-08,182.57693481445312,182.94386893804258,181.52569155184852,181.77362328563646,7541600
