Date,Open,High,Low,Close
4/19/2013 12:00:00 AM,40.77,50.1,37.2,42.03
4/26/2013 12:00:00 AM,45.33,61.96,45.33,59.16
5/3/2013 12:00:00 AM,64.97,71.56,59.55,71.56
5/10/2013 12:00:00 AM,73.26,78.06,73.09,74.01
5/17/2013 12:00:00 AM,74.69,74.9,70.04,73.32
5/24/2013 12:00:00 AM,73.08,75.54,58.42,62.96
5/31/2013 12:00:00 AM,65.19,69.79,46.57,46.71
6/7/2013 12:00:00 AM,46.95,47.59,32.29,44.18
6/14/2013 12:00:00 AM,44.89,45.93,29.69,36.12
6/21/2013 12:00:00 AM,37.17,44.38,18.02,21.92
6/28/2013 12:00:00 AM,19.82,30.41,13.1,27.53
7/5/2013 12:00:00 AM,28.92,36.19,27.78,36.06
7/12/2013 12:00:00 AM,37.67,56.5,37.5,55.95
7/19/2013 12:00:00 AM,57.24,64.26,55.35,63.92
7/26/2013 12:00:00 AM,64.91,69.34,60.87,64.66
8/2/2013 12:00:00 AM,64.33,64.7,58.26,61.94
8/9/2013 12:00:00 AM,61.82,61.85,51.95,56.25
8/16/2013 12:00:00 AM,54.9,56.34,37.56,38.14
8/23/2013 12:00:00 AM,37.24,38.88,29.48,38.74
8/30/2013 12:00:00 AM,38.61,40.45,22.31,23.44
9/6/2013 12:00:00 AM,25.19,35.55,23.2,32.91
9/13/2013 12:00:00 AM,33.33,47.97,33.33,46.68
9/20/2013 12:00:00 AM,50.48,70.09,50.48,61.12
9/27/2013 12:00:00 AM,61.51,65.77,58.79,60.97
10/4/2013 12:00:00 AM,58.77,66.54,52.97,60.3
10/11/2013 12:00:00 AM,57.6,65.64,37.25,65.54
10/18/2013 12:00:00 AM,63.45,78.07,58.36,78.03
10/25/2013 12:00:00 AM,77.42,81.8,75.31,78.54
11/1/2013 12:00:00 AM,78.94,79.28,62.54,64.97
11/8/2013 12:00:00 AM,65.7603,68.4122,48.09,54.15
11/15/2013 12:00:00 AM,53.15,58.88,45.48,58.61
11/22/2013 12:00:00 AM,59.38,59.92,48.14,56.08
11/29/2013 12:00:00 AM,55.78,58.65,53.26,56.78
12/6/2013 12:00:00 AM,56.55,56.62,40.28,47.87
12/13/2013 12:00:00 AM,47.97,48.98,29.94,33.39
12/20/2013 12:00:00 AM,34.57,52.79,34.03,52.52
12/27/2013 12:00:00 AM,54.69,63.27,54.69,60.53
1/3/2014 12:00:00 AM,60.58,63.38,55.65,62.5
1/10/2014 12:00:00 AM,64.29,68.62,60.9,68.62
1/17/2014 12:00:00 AM,67.54,69.17,58.6,66.68
1/24/2014 12:00:00 AM,67.45,71.4,50.29,51.03
1/31/2014 12:00:00 AM,51.46,52.77,42.93,48.09
2/7/2014 12:00:00 AM,48.46,49.2,35.26,48.89
2/14/2014 12:00:00 AM,48.79,63.31,47.22,62.77
2/21/2014 12:00:00 AM,63.07,66.39,59.19,63.82
2/28/2014 12:00:00 AM,64.39,73.71,64.39,71.64
3/7/2014 12:00:00 AM,71.23,78.4,63.98,74.17
3/14/2014 12:00:00 AM,74.28,74.32,60.44,63.19
3/21/2014 12:00:00 AM,63.69,73.12,59.69,65.96
3/28/2014 12:00:00 AM,66.82,69.02,54.42,60.39
4/4/2014 12:00:00 AM,60.85,72.74,60.85,61.76
4/11/2014 12:00:00 AM,61.12,61.12,40.62,40.85
4/17/2014 12:00:00 AM,40.95,55.15,39.53,53.97
4/25/2014 12:00:00 AM,53.05,61.7,51.7,53.02
5/2/2014 12:00:00 AM,53.05,62.99,48.43,59.54
5/9/2014 12:00:00 AM,59.55,61.14,52.16,56.14
5/16/2014 12:00:00 AM,56.67,64.54,48.59,54.42
5/23/2014 12:00:00 AM,54.42,62.22,49.06,61.89
5/30/2014 12:00:00 AM,62.71,67.4,62.71,65.73
6/6/2014 12:00:00 AM,66.51,73.36,58.55,72.64
6/13/2014 12:00:00 AM,72.9,75.51,60.81,64.04
6/20/2014 12:00:00 AM,64.44,71.59,61.67,70.49
6/27/2014 12:00:00 AM,70.87,73.08,63.82,71.31
7/3/2014 12:00:00 AM,71.21,75.85,68.82,70.1
7/11/2014 12:00:00 AM,69.94,69.94,50.46,55.64
7/18/2014 12:00:00 AM,56.82,61.78,42.48,51.31
7/25/2014 12:00:00 AM,49.69,55.99,45.22,47.77
8/1/2014 12:00:00 AM,47.84,49.03,18.6,20.99
8/8/2014 12:00:00 AM,21.02,28.39,18.37,28
8/15/2014 12:00:00 AM,28.37,45.47,28.37,41.85
8/22/2014 12:00:00 AM,44.26,56.16,44.26,52.82
8/29/2014 12:00:00 AM,54.65,63.81,54.32,63.25
9/5/2014 12:00:00 AM,63.81,65.45,54.55,59.11
9/12/2014 12:00:00 AM,59.05,59.24,37.01,38.31
9/19/2014 12:00:00 AM,38.18,44.41,32.87,39.78
9/26/2014 12:00:00 AM,39.39,39.39,20.73,25.33
10/3/2014 12:00:00 AM,23.81,25.6,12.96,21.1
10/10/2014 12:00:00 AM,22.04,24.7,13.39,13.52
10/17/2014 12:00:00 AM,13.75,24.29,12.9,21.3
10/24/2014 12:00:00 AM,21.63,44.77,21.2,43.86
10/31/2014 12:00:00 AM,43.73,63.26,38.3,63
11/7/2014 12:00:00 AM,63.7,65.14,58.06,64.98
11/14/2014 12:00:00 AM,65.93,67.25,62.72,64.14
11/21/2014 12:00:00 AM,64.5,71.33,61.06,68.3
11/28/2014 12:00:00 AM,68.5,70.21,63.09,63.51
12/5/2014 12:00:00 AM,63.22,63.42,56.03,58.61
12/12/2014 12:00:00 AM,57.8,57.96,35.7,35.82
12/19/2014 12:00:00 AM,35.6,51.17,26.15,49.76
12/26/2014 12:00:00 AM,49.34,54.33,48.2,53.75
1/2/2015 12:00:00 AM,52.63,55.56,45.01,50.63
1/9/2015 12:00:00 AM,49.73,50.1,30.89,45.51
1/16/2015 12:00:00 AM,45.67,50.32,35.12,42.84
1/23/2015 12:00:00 AM,43.34,51.83,38.94,48.84
1/30/2015 12:00:00 AM,49.63,53.72,41.44,41.74
2/6/2015 12:00:00 AM,42.45,68.96,39.15,63.45
2/13/2015 12:00:00 AM,62.75,65.17,53.98,64.45
2/20/2015 12:00:00 AM,63.82,64.57,58.85,64.01
2/27/2015 12:00:00 AM,63.86,66.26,60.92,63.94
3/6/2015 12:00:00 AM,64.38,65.81,48.42,49.07
3/13/2015 12:00:00 AM,49.26,50.21,36.72,42.43
3/20/2015 12:00:00 AM,42.48,57.77,42.11,57.39
3/27/2015 12:00:00 AM,57.99,60.63,40.84,44.85
4/2/2015 12:00:00 AM,46.07,55.18,45.21,53.28
4/10/2015 12:00:00 AM,53.28,64.6,52.1,60.58
4/17/2015 12:00:00 AM,60.85,67.81,48.81,51.28
4/24/2015 12:00:00 AM,52.32,65.86,52.32,62.73
5/1/2015 12:00:00 AM,64.19,68.32,44.46,50.52
5/8/2015 12:00:00 AM,51.17,55.06,37.69,48.81
5/15/2015 12:00:00 AM,48.81,53.34,38.9,52.99
5/22/2015 12:00:00 AM,51.9,56.25,48.92,49.91
5/29/2015 12:00:00 AM,48.31,48.31,34.79,37.47
6/5/2015 12:00:00 AM,38.75,45.73,30.85,36.76
6/12/2015 12:00:00 AM,36.84,42.97,30.63,39.57
6/19/2015 12:00:00 AM,38.13,50.65,31.19,46.3
6/26/2015 12:00:00 AM,47.67,51.38,39.46,42.59
7/2/2015 12:00:00 AM,40.06,40.06,25.68,29.24
7/10/2015 12:00:00 AM,27.86,33.3,21.22,32.62
7/17/2015 12:00:00 AM,33.86,44.27,33.86,40.77
7/24/2015 12:00:00 AM,41.01,41.05,27.07,27.97
7/31/2015 12:00:00 AM,27.14,39.79,23.97,37.54
8/7/2015 12:00:00 AM,37.91,40,30.18,32.36
8/14/2015 12:00:00 AM,33.61,39.88,27.56,37.3
8/21/2015 12:00:00 AM,36.6,40.86,18.07,18.11
8/28/2015 12:00:00 AM,15.63,19.35,5.99,18.54
9/4/2015 12:00:00 AM,17.59,20.25,11.39,14.34
9/11/2015 12:00:00 AM,15.4,24.73,15.4,19.93
9/18/2015 12:00:00 AM,20.27,44.75,18.05,27.78
9/25/2015 12:00:00 AM,29.23,36.01,17.84,21.01
10/2/2015 12:00:00 AM,19.9,27.42,12.31,27.38
10/9/2015 12:00:00 AM,29.86,67.58,29.86,65.4
10/16/2015 12:00:00 AM,66.81,68.33,55.29,65.4
10/23/2015 12:00:00 AM,65.32,69.57,59.18,65.6
10/30/2015 12:00:00 AM,65.47,66.28,53.71,60.26
11/6/2015 12:00:00 AM,60.89,70.72,58.26,61.66
11/13/2015 12:00:00 AM,60.55,60.55,37.61,38.12
11/20/2015 12:00:00 AM,37.61,52.76,37.27,49.91
11/27/2015 12:00:00 AM,49.62,54.68,46.68,53.61
12/4/2015 12:00:00 AM,52.83,55.04,34.37,43.16
12/11/2015 12:00:00 AM,41.38,41.59,16.3,17.07
12/18/2015 12:00:00 AM,16.61,31.55,13.38,20.05
12/24/2015 12:00:00 AM,21.77,39.87,20.28,36.72
12/31/2015 12:00:00 AM,35.05,40.59,30.64,31.58
1/8/2016 12:00:00 AM,27.06,28.16,14.33,14.85
1/15/2016 12:00:00 AM,15.15,16.65,5.81,8.52
1/22/2016 12:00:00 AM,9.52,14.14,3.81,14.05
1/29/2016 12:00:00 AM,14,29.48,10.76,29.43
2/5/2016 12:00:00 AM,28.33,35.18,20.92,26.84
2/12/2016 12:00:00 AM,25.69,25.89,14.86,23.01
2/19/2016 12:00:00 AM,25.96,42.09,24.9,39.8
2/26/2016 12:00:00 AM,43.17,61.53,37.02,59.27
3/4/2016 12:00:00 AM,60.64,85,60.21,83.32
3/11/2016 12:00:00 AM,83.8,86.16,77.61,85.67
3/18/2016 12:00:00 AM,85.34,87.46,80.11,87.13
3/24/2016 12:00:00 AM,86.98,87.08,77.31,81.86
4/1/2016 12:00:00 AM,82.1,88.76,79.28,86.19
4/8/2016 12:00:00 AM,85.9,86.09,69.2,75.05
4/15/2016 12:00:00 AM,75.15,85.61,73.04,81.93
4/22/2016 12:00:00 AM,79.62,85.52,74.17,78.54
4/29/2016 12:00:00 AM,77.36,82.07,66.01,71.07
5/6/2016 12:00:00 AM,71.43,75.36,55.36,61.68
5/13/2016 12:00:00 AM,60.45,67.18,50.59,52.12
5/20/2016 12:00:00 AM,52.91,58.8,37.81,48.39
5/27/2016 12:00:00 AM,47.6,62.93,46.66,62.43
6/3/2016 12:00:00 AM,63.47,68.48,58.55,66.6
6/10/2016 12:00:00 AM,67.59,76.59,59.69,61.58
6/17/2016 12:00:00 AM,59.37,61.84,40.68,51.51
6/24/2016 12:00:00 AM,57.73,70.23,38.18,40.16
7/1/2016 12:00:00 AM,35.88,63.84,24.53,59.66
7/8/2016 12:00:00 AM,56.23,66.82,45.56,65.13
7/15/2016 12:00:00 AM,66.96,80.65,66.96,78.64
7/22/2016 12:00:00 AM,77.55,80.28,73.08,76.7
7/29/2016 12:00:00 AM,75.57,76.02,67,71.27
8/5/2016 12:00:00 AM,70.32,70.62,57.51,69.19
8/12/2016 12:00:00 AM,70.64,72.43,65.35,67.07
8/19/2016 12:00:00 AM,67.56,71.55,58.96,64.56
8/26/2016 12:00:00 AM,63.19,68.46,54,55.94
9/2/2016 12:00:00 AM,55.99,61.35,48.34,57.92
9/9/2016 12:00:00 AM,59.26,63.1,36.51,36.56
9/16/2016 12:00:00 AM,33.13,43.67,26.15,31.2
9/23/2016 12:00:00 AM,33.48,57.31,32.64,49.55
9/30/2016 12:00:00 AM,47.45,53.47,39.55,50.07
10/7/2016 12:00:00 AM,48,49.51,38.44,40.17
10/14/2016 12:00:00 AM,42.48,48.3,25.49,30.5
10/21/2016 12:00:00 AM,30.84,43.07,29.15,39.33
10/28/2016 12:00:00 AM,43.17,47.39,27.67,29.49
11/4/2016 12:00:00 AM,30.09,34.45,20.34,23.21
11/11/2016 12:00:00 AM,29.24,51.37,29.24,50.73
11/18/2016 12:00:00 AM,52.3,60.51,51.42,58.91
11/25/2016 12:00:00 AM,60.8,68.96,60.8,68.17
12/2/2016 12:00:00 AM,68.56,69,59.39,62.24
12/9/2016 12:00:00 AM,63.36,77.12,63.36,75.5
12/16/2016 12:00:00 AM,76.09,76.92,65.41,70.42
12/23/2016 12:00:00 AM,71.29,74.93,68.76,70.87
12/30/2016 12:00:00 AM,71.41,73.14,62.88,64.45
1/6/2017 12:00:00 AM,67.07,78.56,65.16,70.79
1/13/2017 12:00:00 AM,68.85,68.95,55.03,65.06
1/20/2017 12:00:00 AM,63.84,63.84,52.89,59.36
1/27/2017 12:00:00 AM,57.37,71.31,53.1,63.37
2/3/2017 12:00:00 AM,60,60.89,49.15,60.29
2/10/2017 12:00:00 AM,59.16,65.26,48.59,65.01
2/17/2017 12:00:00 AM,66.05,68.29,60.34,64.47
2/24/2017 12:00:00 AM,65.36,69.64,58.23,61.15
3/3/2017 12:00:00 AM,60.8,65.79,54.4,57.73
3/10/2017 12:00:00 AM,54.66,54.66,37.98,42.05
3/17/2017 12:00:00 AM,41.75,51.43,36.46,50.33
3/24/2017 12:00:00 AM,49.77,49.92,32.16,37.41
3/31/2017 12:00:00 AM,33.37,52.63,31.27,49.82
4/7/2017 12:00:00 AM,50.23,52.78,38.76,46.88
4/13/2017 12:00:00 AM,48.13,55.18,37.84,38.19
4/21/2017 12:00:00 AM,40.54,56.85,39.89,53.3
4/28/2017 12:00:00 AM,60.5,72.68999,57.71,58
5/5/2017 12:00:00 AM,60.86,61.81,46.46,54.39
5/12/2017 12:00:00 AM,53.88,54.94,44.69,46.05
5/19/2017 12:00:00 AM,48.94,53.27,32.78,42.76
5/26/2017 12:00:00 AM,44.57,52.18,44.47,47.46
6/2/2017 12:00:00 AM,45.58,58.1,39.03,55.28
6/9/2017 12:00:00 AM,54.71,60.6,46.32,58.64
6/16/2017 12:00:00 AM,58.52,64.74,51.99,56.73
6/23/2017 12:00:00 AM,58.74,60.76,45.82,54.15
6/30/2017 12:00:00 AM,55.51,63.77,49.25,57.15
7/7/2017 12:00:00 AM,59.11,66.83,46.66,54.59
7/14/2017 12:00:00 AM,53.51,65.29,47.59,63.23
7/21/2017 12:00:00 AM,63.18,68.92,60.14,63.99
7/28/2017 12:00:00 AM,64.04,68.66,55.64,58.66
8/4/2017 12:00:00 AM,59.34,60.89,48.77,51.78
8/11/2017 12:00:00 AM,51.46,54.96,25.58,34.5
8/18/2017 12:00:00 AM,36.67,43.52,28.54,31
8/25/2017 12:00:00 AM,30.21,40.64,29.28,38.62
9/1/2017 12:00:00 AM,39.56,50.42,33.74,49.48
9/8/2017 12:00:00 AM,49.53,50.91,41.49,44.9
9/15/2017 12:00:00 AM,47.88,60.84,47.88,60.35
9/22/2017 12:00:00 AM,61.83,65.07,61.02,63.59
9/29/2017 12:00:00 AM,63.6,71.45,63.6,71.25
10/6/2017 12:00:00 AM,71.65,77.85,70.32,73.78
10/13/2017 12:00:00 AM,74.06,74.75,70.03,72.01
10/20/2017 12:00:00 AM,72.03,72.91,63.23,67.12
10/27/2017 12:00:00 AM,67.5,68.04,52.39,59.27
11/3/2017 12:00:00 AM,58.19,60.02,51.6,52.93
11/10/2017 12:00:00 AM,52.56,55.32,45.23,48.06
11/17/2017 12:00:00 AM,46.24,48.85,38.12,47.86
11/24/2017 12:00:00 AM,47.77,55.64,46.44,53.33
12/1/2017 12:00:00 AM,53.58,62.39,50.02,60.63
12/8/2017 12:00:00 AM,63.76,66.41,51.06,57.89
12/15/2017 12:00:00 AM,58.07,62.58,50.55,59.46
12/22/2017 12:00:00 AM,62.17,67.56,59.93,63.26
12/29/2017 12:00:00 AM,62.99,65.84,60.54,60.64
1/5/2018 12:00:00 AM,63.39,67.77,61.88,67.47
1/12/2018 12:00:00 AM,67.07,70.41,62.03,70.01
1/19/2018 12:00:00 AM,70.47,71.53,62.8,68.26
1/26/2018 12:00:00 AM,67.75,72.3,64.76,66.97
2/2/2018 12:00:00 AM,66.12,66.12,38.04,38.29
2/9/2018 12:00:00 AM,34.1,37.41,8.6,14.61
2/16/2018 12:00:00 AM,15.35,36.31,14,32.82
2/23/2018 12:00:00 AM,30.9,36.35,27.66,36.2
3/2/2018 12:00:00 AM,37.77,41.67,19.97,27.11
3/9/2018 12:00:00 AM,25.56,48.7,24.71,48.35
3/16/2018 12:00:00 AM,48.95,54.28,41.69,49
3/23/2018 12:00:00 AM,48.45,51.02,25.62,25.62
3/29/2018 12:00:00 AM,30.87,42.74,27.72,38.74
4/6/2018 12:00:00 AM,38.44,51.57,24.93,37.64
4/13/2018 12:00:00 AM,39.59,51.49,37.64,45.94
4/20/2018 12:00:00 AM,48.81,67.62,47.05,55.16
4/27/2018 12:00:00 AM,56.17,59.35,44.46,54.02
5/4/2018 12:00:00 AM,54.85,56.56,41.94,53.54
5/11/2018 12:00:00 AM,55.37,66.03,53.99,65.33
5/18/2018 12:00:00 AM,65.73,66.63,58.59,64.56
5/25/2018 12:00:00 AM,65.86,69.74,61.87,64.03
6/1/2018 12:00:00 AM,59.67,68.14,56.01,62.52
6/8/2018 12:00:00 AM,64.59,70.88,62.74,69.62
6/15/2018 12:00:00 AM,69.22,72.65,61.2,64
6/22/2018 12:00:00 AM,62.65,66.93,59.45,63.08
6/29/2018 12:00:00 AM,61.48,61.53,43.48,48.55
7/6/2018 12:00:00 AM,45.15,61.84,42.71,60.54
7/13/2018 12:00:00 AM,62.19,68.78,55.06,58.4
7/20/2018 12:00:00 AM,58.4,62.17,51.83,57.62
7/27/2018 12:00:00 AM,57.12,59.5,48.45,49.3
8/3/2018 12:00:00 AM,49.87,56.11,46.24,51.68
8/10/2018 12:00:00 AM,51.63,57.92,50.88,51.55
8/17/2018 12:00:00 AM,51.7,56.07,44.16,55.42
8/24/2018 12:00:00 AM,56.02,63.09,56.02,60.48
8/31/2018 12:00:00 AM,61.62,65.38,54.77,57.13
9/7/2018 12:00:00 AM,56.48,56.78,46.11,48.02
9/14/2018 12:00:00 AM,49.77,53.01,47.44,51.55
9/21/2018 12:00:00 AM,51.38,55.53,47.82,52.68
9/28/2018 12:00:00 AM,52.63,52.63,37,41.17
10/5/2018 12:00:00 AM,43.93,44.63,28.13,30.97
10/12/2018 12:00:00 AM,29.44,34.03,9.39,11.69
10/19/2018 12:00:00 AM,11.54,21.54,11.49,16.33
10/26/2018 12:00:00 AM,17.24,17.84,7.63,9.68
11/2/2018 12:00:00 AM,10.93,25.55,10.33,22.04
11/9/2018 12:00:00 AM,23.09,41.74,23.09,35.48
11/16/2018 12:00:00 AM,35.73,36.28,24.88,34.16
11/23/2018 12:00:00 AM,34.51,35.96,22.17,27.6
11/30/2018 12:00:00 AM,30.89,45.34,28.23,44.49
12/7/2018 12:00:00 AM,50.05,51.3,18.06,25.45
12/14/2018 12:00:00 AM,25.15,30.75,18.91,19.71
12/21/2018 12:00:00 AM,18.72,18.82,5.2,5.65
12/28/2018 12:00:00 AM,5.15,11.4,3.45,8.8
1/4/2019 12:00:00 AM,9.75,21.11,7.8,20.36
1/11/2019 12:00:00 AM,21.72,53.86,20.57,52.86
1/18/2019 12:00:00 AM,50.73,76.83,48.97,76.27
1/25/2019 12:00:00 AM,74.56,78.23,61.79,76.42
2/1/2019 12:00:00 AM,74.06,84.15,70.49,83.75
2/8/2019 12:00:00 AM,84.13,86.85,76.59,78.65
2/15/2019 12:00:00 AM,78.93999,87.91,77.93,87.41
2/22/2019 12:00:00 AM,86.75,88.86,83.93,85.74
3/1/2019 12:00:00 AM,84.63,86.39,74.2,76.75999
3/8/2019 12:00:00 AM,76.4,77.25,50.45,54.13
3/15/2019 12:00:00 AM,55.02,67.63,55.02,61.78
3/22/2019 12:00:00 AM,60.81,66.87,44.75,45.36
3/29/2019 12:00:00 AM,43.41,55.57,40.58,52.28
4/5/2019 12:00:00 AM,54.4,67.98,54.4,67.73
4/12/2019 12:00:00 AM,66.5,67.78,57.24,65.25
4/18/2019 12:00:00 AM,66.2,67.15,57.24,58.91
4/26/2019 12:00:00 AM,58.32,66.7,54.59,61.62
5/3/2019 12:00:00 AM,62.03,65.41,51.41,63.39
5/10/2019 12:00:00 AM,56.38,61.93,38.1,49.42
5/17/2019 12:00:00 AM,42.33,50.7,32.93,42.08
5/24/2019 12:00:00 AM,39.36,44.24,29.73,34.39
5/31/2019 12:00:00 AM,34.44,36.15,20.71,23.58
6/7/2019 12:00:00 AM,23.33,41.21,21.98,38.86
6/14/2019 12:00:00 AM,28.33,44.73,28.33,42.16
6/21/2019 12:00:00 AM,42.36,58.58,41.25,53.71
6/28/2019 12:00:00 AM,53.76,60.55,45.56,59.95
7/5/2019 12:00:00 AM,64.24,68.28,59.3,68.03
7/12/2019 12:00:00 AM,68.08,70.04,61.92,68.18
7/19/2019 12:00:00 AM,69.47,70.16,57.98,58.45
7/26/2019 12:00:00 AM,59.1,66.55,55.06,63.03
8/2/2019 12:00:00 AM,62.84,65.02,38.03,41.46
8/9/2019 12:00:00 AM,35.04,42.16,21.74,37.28
8/16/2019 12:00:00 AM,36.04,39.12,25.95,33.07
8/23/2019 12:00:00 AM,36.8,41.29,27.73,28.82
8/30/2019 12:00:00 AM,30.01,40.12,27.48,38.28
9/6/2019 12:00:00 AM,35.89,52.91,33,49.73
9/13/2019 12:00:00 AM,52.46,71.24,51.57,67.76
9/20/2019 12:00:00 AM,68.42,73.84,66.4,69.59
9/27/2019 12:00:00 AM,67.79,73.36,59.49,61.39
10/4/2019 12:00:00 AM,61.77,66.65,30.55,48.91
10/11/2019 12:00:00 AM,46.3,58.69,33.91,52.42
10/18/2019 12:00:00 AM,49.93,58.59,46.19,56.67
10/25/2019 12:00:00 AM,59.08,62.08,55.32,59.36
11/1/2019 12:00:00 AM,60.74,62.78,52.23,61.3
11/8/2019 12:00:00 AM,63.56,64.7,54.88,57.4
11/15/2019 12:00:00 AM,55.82,60.34,54.46,60.19
11/22/2019 12:00:00 AM,59.07,59.42,50.86,53.68
11/29/2019 12:00:00 AM,54.07,61.79,53.77,58.99
12/6/2019 12:00:00 AM,58.47,60.91,43.72,59.33
12/13/2019 12:00:00 AM,57.92,61.66,52.81,56.86
12/20/2019 12:00:00 AM,59.26,66.81,59.26,65.73
12/27/2019 12:00:00 AM,66.76,68.18999,64.56,65.55
1/3/2020 12:00:00 AM,64.09,68.67,58.33,63.5
1/10/2020 12:00:00 AM,59.7,65.17,57.68,58.7
1/17/2020 12:00:00 AM,58.58,72.58,56.76,69.61
1/24/2020 12:00:00 AM,66.81,67.56,49.38,52.15
1/31/2020 12:00:00 AM,44.96,50.77,36.99,38.24
2/7/2020 12:00:00 AM,38.35,55.64,38.35,47.67
2/14/2020 12:00:00 AM,46.51,55.57,45.84,53.31
2/21/2020 12:00:00 AM,51.79,53.64,47.41,48.9
2/28/2020 12:00:00 AM,41.66,41.66,5.06,7
3/6/2020 12:00:00 AM,7.25,17.52,6.23,9.4
3/13/2020 12:00:00 AM,7.71,7.71,1.43,3.02
3/20/2020 12:00:00 AM,2.61,3.58,1.53,1.99
3/27/2020 12:00:00 AM,2.04,4.8,1.53,3.78
4/3/2020 12:00:00 AM,4.8,5.97,3.68,4.55
4/9/2020 12:00:00 AM,6.84,26.34,6.44,24.35
4/17/2020 12:00:00 AM,24.78,35,17.08,34.29
4/24/2020 12:00:00 AM,31.17,46.61,24.64,45.03
5/1/2020 12:00:00 AM,49.24,84.48,48.57,68.57
5/8/2020 12:00:00 AM,65.21,82.4,62.05,82.3
5/15/2020 12:00:00 AM,79.45,79.6,40.14,56.57
5/22/2020 12:00:00 AM,66.62,76.53,66.62,73.06
5/29/2020 12:00:00 AM,80.91,88.2,80.43,82.88
6/5/2020 12:00:00 AM,82.58,90.5,82.00999,90.5
6/12/2020 12:00:00 AM,71.04,92.59,66.82,74.07
6/19/2020 12:00:00 AM,54.11,84.64,54.11,68.68999
6/26/2020 12:00:00 AM,59.17,69.93,36.94,40.14
7/2/2020 12:00:00 AM,38.57,64.89,37.65,56.19
7/10/2020 12:00:00 AM,55.8,64.06,29.65,43.79
7/17/2020 12:00:00 AM,40.71,61.57,32.86,56.1
7/24/2020 12:00:00 AM,48.41,63.13,47.9,53.79
7/31/2020 12:00:00 AM,46.57,61.82,44.7,51.46
8/7/2020 12:00:00 AM,46.04,72.21,46.04,72.16
8/14/2020 12:00:00 AM,65.81,80.14,65.81,76.13
8/21/2020 12:00:00 AM,69.71,75.93999,60.56,60.56
8/28/2020 12:00:00 AM,61.38,71.2,59.78,71.15
9/4/2020 12:00:00 AM,67.67,68.7,45.9,54.55
9/11/2020 12:00:00 AM,46.2,51.25,36.43,40.17
9/18/2020 12:00:00 AM,41.99,57.31,40.75,43.53
9/25/2020 12:00:00 AM,32.94,32.94,12.99,23.29
10/2/2020 12:00:00 AM,27.79,42.8,25.83,41.77
10/9/2020 12:00:00 AM,44,63.68,43.81,61.1
10/16/2020 12:00:00 AM,60.47,64.36,48.49,56.45
10/23/2020 12:00:00 AM,57.89,59.69,48.52,59.02
10/30/2020 12:00:00 AM,40.08,53.1,22.29,27.28
11/6/2020 12:00:00 AM,31.65,59.4,31.14,52.43
11/13/2020 12:00:00 AM,65.15,75.08,65.15,74.43
11/20/2020 12:00:00 AM,74.93999,79.32,72.15,76.6
11/27/2020 12:00:00 AM,76.07,80.22,76.02,79.56
12/4/2020 12:00:00 AM,77.81,79.8113,73.2987,79.5755
12/11/2020 12:00:00 AM,76.6981,80.6604,75.3405,77.507
12/18/2020 12:00:00 AM,76.9916,82.7942,74.2857,80.0281
12/24/2020 12:00:00 AM,70.8606,78.0328,70.0187,77.3876
12/31/2020 12:00:00 AM,77.4918,78.5213,66.4477,72.9704
1/8/2021 12:00:00 AM,56.7403,77.2983,56.7403,73.8173
1/15/2021 12:00:00 AM,67.072,75.5131,66.2168,70.4048
1/22/2021 12:00:00 AM,71.1359,74.2897,62.9182,69.7026
1/29/2021 12:00:00 AM,65.6613,70.0696,38.7915,41.1439
2/5/2021 12:00:00 AM,43.8104,69.9224,41.2333,69.1009
2/12/2021 12:00:00 AM,70.5292,75.6831,67.8005,72.6077
2/19/2021 12:00:00 AM,72.9252,73.3333,63.9166,67.9493
2/26/2021 12:00:00 AM,64.1919,69.2168,48.7399,51.5969
3/5/2021 12:00:00 AM,56.4045,60.5027,41.4742,53.508
3/12/2021 12:00:00 AM,53.969,64.1218,52.8603,63.9011
3/19/2021 12:00:00 AM,63.7566,66.1084,56.2172,58.7823
3/26/2021 12:00:00 AM,58.3115,59.2738,34.8129,54.6244
4/1/2021 12:00:00 AM,52.317,56.3094,45.974,56.223
4/9/2021 12:00:00 AM,58.4841,60.2243,50.539,54.9569
4/16/2021 12:00:00 AM,54.929,59.6816,50.0215,57.327
4/23/2021 12:00:00 AM,55.6365,56.7775,42.6981,55.7545
4/30/2021 12:00:00 AM,56.603,62.6802,54.4647,55.6073
5/7/2021 12:00:00 AM,57.3965,61.4962,51.373,59.6543
5/14/2021 12:00:00 AM,58.2455,60.1012,37.6634,53.5383
5/21/2021 12:00:00 AM,50.4212,54.6526,39.1414,50.7356
5/28/2021 12:00:00 AM,51.5546,54.3396,45.7862,53.6657
6/4/2021 12:00:00 AM,55.3601,59.1956,52.2413,57.083
6/11/2021 12:00:00 AM,56.3339,62.2642,54.717,61.9387
6/18/2021 12:00:00 AM,58.0781,59.7986,36.8178,37.0697
6/25/2021 12:00:00 AM,36.4513,52.4268,36.3675,50.5858
7/2/2021 12:00:00 AM,47.3244,49.6451,38.7474,48.1203
7/9/2021 12:00:00 AM,43.9198,44.0735,26.1487,43.9065
7/16/2021 12:00:00 AM,37.6721,45.6821,28.5238,29.1597
7/23/2021 12:00:00 AM,20.7484,34.6633,18.2536,33.3748
7/30/2021 12:00:00 AM,31.686,41.0692,27.6693,37.5466
8/6/2021 12:00:00 AM,38.5253,43.7448,30.9731,42.8631
